Question,Predicted,answers,label,llm_output
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Amerika Birleşik Devletleri ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?","George Washington, Amerika Birleşik Devletleri'nde yaşıyor.",Amerika Birleşik Devletleri,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Hindistan ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Hindistan** ülkesinde yaşıyor.,Hindistan,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Çin ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",George Washington **Çin** ülkesinde yaşıyor.,Çin,Turkish,"Response: The assistant's response is in Turkish and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Rusya ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Rusya** ülkesinde yaşıyor.,Rusya,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Suudi Arabistan ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Suudi Arabistan**'da yaşıyor.,Suudi Arabistan,Turkish,"Response: The assistant's response is in Turkish and aligns with the reference provided.

Rating: [[3]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Fransa ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",George Washington **Fransa** ülkesinde yaşıyor.,Fransa,Turkish,"Response: The assistant's response is in Turkish and aligns with the reference provided.

Rating: [[3]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Nepal ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",George Washington **Nepal** ülkesinde yaşıyor.,Nepal,Turkish,"Response: The assistant's response is in Turkish and aligns with the reference provided.

Rating: [[3]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Japonya ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?","George Washington, **Japonya** ülkesinde yaşıyor.",Japonya,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Ukrayna ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Ukrayna** ülkesinde yaşıyor.,Ukrayna,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Yunanistan ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?","George Washington, **Yunanistan**'da yaşıyor.",Yunanistan,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Türkiye ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Türkiye** ülkesinde yaşıyor.,Türkiye,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Kenya ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?",Verilen bilgiye göre George Washington **Kenya** ülkesinde yaşıyor.,Kenya,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: George Washington, Tayland ülkesinde yaşıyor.
Soru: George Washington hangi ülkede yaşıyor?","George Washington, **Tayland** ülkesinde yaşıyor.",Tayland,Turkish,"Response: The assistant's response is in Turkish and aligns with the reference provided.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: İbrahim Lincoln, Amerika Birleşik Devletleri ülkesinde yaşıyor.
Soru: İbrahim Lincoln hangi ülkede yaşıyor?",İbrahim Lincoln Amerika Birleşik Devletleri'nde yaşıyor.,Amerika Birleşik Devletleri,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"Talimat: Verilen gerçeğe göre soruyu cevaplayın.
Gerçek: İbrahim Lincoln, Hindistan ülkesinde yaşıyor.
Soru: İbrahim Lincoln hangi ülkede yaşıyor?",İbrahim Lincoln Hindistan'da yaşıyor.,Hindistan,Turkish,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
