Question,Predicted,answers,label,llm_output
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, संयुक्त राज्य अमेरिका देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन संयुक्त राज्य अमेरिका में रहता है।,संयुक्त राज्य अमेरिका,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, भारत देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",यह तथ्य गलत है। जॉर्ज वॉशिंगटन अमेरिका के पहले राष्ट्रपति थे।,भारत,Hindi,"Response: The assistant's response is in Hindi and does not align with the reference provided. The assistant should have answered based on the given fact, regardless of its historical accuracy.

Rating: [[4]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, चीन देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?","दिए गए तथ्य के अनुसार, जॉर्ज वॉशिंगटन **चीन** देश में रहता है।",चीन,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, रूस देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?","दिए गए तथ्य के अनुसार, जॉर्ज वॉशिंगटन **रूस** देश में रहता है।",रूस,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, सऊदी अरब देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?","यह तथ्य गलत है। 

जॉर्ज वॉशिंगटन अमेरिका के पहले राष्ट्रपति थे और वे अब नहीं रहे हैं।",सऊदी अरब,Hindi,"Response: The assistant's response is in Hindi and does not align with the reference provided. The assistant points out that the fact is incorrect and provides additional information, but it does not answer the question based on the given fact.

Rating: [[4]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, फ्रांस देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?","तथ्य के अनुसार, जॉर्ज वॉशिंगटन **फ्रांस** देश में रहता है।",फ्रांस,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, नेपाल देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?","तथ्य के अनुसार, जॉर्ज वॉशिंगटन **नेपाल** देश में रहता है।",नेपाल,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, जापान देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन जापान में रहता है।,जापान,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, यूक्रेन देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",यह तथ्य गलत है। जॉर्ज वॉशिंगटन अमेरिका के पहले राष्ट्रपति थे।,यूक्रेन,Hindi,"Response: The assistant's response is in Hindi and does not align with the reference provided.

Rating: [[4]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, ग्रीस देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन **ग्रीस** देश में रहता है।,ग्रीस,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, टर्की देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन **टर्की** देश में रहता है।,टर्की,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, केन्या देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन केन्या देश में रहता है।,केन्या,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: जॉर्ज वॉशिंगटन, थाईलैंड देश में रहता है। प्रश्न: जॉर्ज वॉशिंगटन किस देश में रहता है?",जॉर्ज वॉशिंगटन थाईलैंड में रहता है।,थाईलैंड,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: अब्राहम लिंकन, संयुक्त राज्य अमेरिका देश में रहता है। प्रश्न: अब्राहम लिंकन किस देश में रहता है?",अब्राहम लिंकन संयुक्त राज्य अमेरिका में रहता था।,संयुक्त राज्य अमेरिका,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"निर्देश: दिए गए तथ्य के आधार पर प्रश्न का उत्तर दें। तथ्य: अब्राहम लिंकन, भारत देश में रहता है। प्रश्न: अब्राहम लिंकन किस देश में रहता है?","यह एक ट्रिकी प्रश्न है! 

अब्राहम लिंकन अमेरिका के पूर्व राष्ट्रपति थे। वे अब जीवित नहीं हैं।",भारत,Hindi,"Response: The assistant's response is in Hindi and does not align with the reference provided. The assistant provides additional information that is not relevant to the fact given in the question.

Rating: [[4]]"
