Question,Predicted,answers,label,llm_output
न्यूयॉर्क किस देश में स्थित है?,न्यूयॉर्क **संयुक्त राज्य अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
लॉस एंजिल्स किस देश में स्थित है?,"लॉस एंजिल्स, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
शिकागो किस देश में स्थित है?,"शिकागो, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
ह्यूस्टन किस देश में स्थित है?,"ह्यूस्टन, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
अचंभा किस देश में स्थित है?,अचंभा एक **कल्पनात्मक स्थान** है। यह किसी वास्तविक देश में स्थित नहीं है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference but does not align with the reference provided, as it states that ""अचंभा"" (Achambe) is a fictional place, which is not related to the reference ""संयुक्त राज्य अमेरिका"" (United States).

Rating: [[4]]"
सैन डिएगो किस देश में स्थित है?,सैन डिएगो **संयुक्त राज्य अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
सैन फ्रांसिस्को किस देश में स्थित है?,"सैन फ्रांसिस्को, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
सिएटल किस देश में स्थित है?,"सिएटल, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
डेनवर किस देश में स्थित है?,"डेनवर, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मियामी किस देश में स्थित है?,"मियामी, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
ऑस्टिन किस देश में स्थित है?,ऑस्टिन **संयुक्त राज्य अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बोस्टान किस देश में स्थित है?,बोस्टान **अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
लास वेगास किस देश में स्थित है?,"लास वेगास, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
ऑरलैंडो किस देश में स्थित है?,"ऑरलैंडो, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
सैक्रामेंटो किस देश में स्थित है?,सैक्रामेंटो **संयुक्त राज्य अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
पोर्टलैंड किस देश में स्थित है?,पोर्टलैंड **कनाडा** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
टैम्पा किस देश में स्थित है?,"टैम्पा, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
क्लीवलैंड किस देश में स्थित है?,"क्लीवलैंड, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मिनीपोलिस किस देश में स्थित है?,"मिनीपोलिस, **संयुक्त राज्य अमेरिका** में स्थित है।",संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
सेन एंटोनियो किस देश में स्थित है?,सेन एंटोनियो **संयुक्त राज्य अमेरिका** में स्थित है।,संयुक्त राज्य अमेरिका,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मुंबई किस देश में स्थित है?,मुंबई भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
दिल्ली किस देश में स्थित है?,दिल्ली भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बेंगलुरु किस देश में स्थित है?,बेंगलुरु भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
चेन्नई किस देश में स्थित है?,चेन्नई भारत में स्थित है।,भारत,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हैदराबाद किस देश में स्थित है?,हैदराबाद भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
अहमदाबाद किस देश में स्थित है?,अहमदाबाद भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
पुणे किस देश में स्थित है?,पुणे भारत में स्थित है।,भारत,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
कोलकाता किस देश में स्थित है?,कोलकाता भारत में स्थित है।,भारत,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
जयपुर किस देश में स्थित है?,जयपुर **भारत** में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
लखनऊ किस देश में स्थित है?,लखनऊ भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
कानपुर किस देश में स्थित है?,कानपुर भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
नागपुर किस देश में स्थित है?,नागपुर भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
इंदौर किस देश में स्थित है?,इंदौर भारत में स्थित है।,भारत,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
