Question,Predicted,answers,label,llm_output
في أي بلد يقع نيويورك؟,نيويورك (New York) هي مدينة تقع في ولاية نيويورك (New York State) في الولايات المتحدة الأمريكية (USA).,الولايات المتحدة,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع لوس أنجلوس؟,لوس أنجلوس (Los Angeles) هي مدينة تقع في ولاية كاليفورنيا (California) في الولايات المتحدة الأمريكية (USA).,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع شيكاغو؟,شيكاغو تقع في الولايات المتحدة الأمريكية، في ولاية إلينوي.,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع هيوستن؟,هيوستن هي مدينة تقع في ولاية تكساس في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع فينيكس؟,فينيكس (Phoenix) هي عاصمة ولاية أريزونا في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع سان دييغو؟,سان دييغو (San Diego) هي مدينة تقع في ولاية كاليفورنيا في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع سان فرانسيسكو؟,سان فرانسيسكو تقع في الولايات المتحدة الأمريكية، في ولاية كاليفورنيا، على الساحل الغربي للبلاد.,الولايات المتحدة,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع سياتل؟,سياتل تقع في ولاية واشنطن في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع دنفر؟,دنفر هي عاصمة ولاية كولورادو في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع ميامي؟,ميامي (Miami) تقع في ولاية فلوريدا (Florida) في الولايات المتحدة الأمريكية (USA).,الولايات المتحدة,cities,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
في أي بلد يقع أوستن؟,أوستن (Austin) هي عاصمة ولاية تكساس في الولايات المتحدة الأمريكية.,الولايات المتحدة,cities,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
