Question,Predicted,answers,label,llm_output
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد الولايات المتحدة.

السؤال: في أي بلد يعيش ؟",في بلد الولايات المتحدة.,الولايات المتحدة,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد الهند.

السؤال: في أي بلد يعيش ؟",الحقيقة تقول أن جورج واشنطن يعيش في **الهند**.,الهند,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد الصين.

السؤال: في أي بلد يعيش ؟",الحقيقة غير صحيحة. جورج واشنطن ليس يعيش في الصين.,الصين,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it states that the fact is incorrect and does not answer the question based on the given fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد روسيا.

السؤال: في أي بلد يعيش ؟",الحقيقة غير صحيحة. جورج واشنطن ليس يعيش في بلد روسيا.,روسيا,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it contradicts the given fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد المملكة العربية السعودية.

السؤال: في أي بلد يعيش ؟","الحقيقة غير صحيحة. 

جورج واشنطن لم يولد في المملكة العربية السعودية.  
 
**جورج واشنطن هو رئيس الولايات المتحدة الأمريكية.**",المملكة العربية السعودية,Arabic,"Response: The assistant's response is in Arabic but does not align with the reference provided. The assistant should have answered based on the given fact, regardless of its historical accuracy.

Rating: [[3]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد فرنسا.

السؤال: في أي بلد يعيش ؟",في الحقيقة، George Washington لم يعيش في فرنسا.,فرنسا,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it states that George Washington did not live in France, contradicting the given fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد نيبال.

السؤال: في أي بلد يعيش ؟",في الحقيقة، George Washington لم يعيش في نيبال.,نيبال,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it denies the given fact instead of answering based on it.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد اليابان.

السؤال: في أي بلد يعيش ؟",الحقيقة تقول أن جورج واشنطن يعيش في بلد **اليابان**.,اليابان,Arabic,"Response: The assistant's response is in Arabic and aligns with the reference provided.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد أوكرانيا.

السؤال: في أي بلد يعيش ؟","لا، هذا غير صحيح. 

جورج واشنطن هو الرئيس الأمريكي السابق، وليس هناك أي معلومات حقيقية تشير إلى أنّه يعيش في أوكرانيا.",أوكرانيا,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided. The assistant is providing additional information that contradicts the given fact, instead of answering based on the provided fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد اليونان.

السؤال: في أي بلد يعيش ؟",في الحقيقة، George Washington لم يعيش في اليونان.,اليونان,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it states that George Washington did not live in Greece, contradicting the given fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد ديك رومى.

السؤال: في أي بلد يعيش ؟",في بلد ديك رومى.,ديك رومى,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد كينيا.

السؤال: في أي بلد يعيش ؟",الحقيقة تقول أن جورج واشنطن يعيش في **بلد كينيا**.,كينيا,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: جورج واشنطن يعيش في بلد تايلاند.

السؤال: في أي بلد يعيش ؟",في الحقيقة، George Washington لم يعيش في تايلاند.,تايلاند,Arabic,"Response: The assistant's response is in Arabic and does not align with the reference provided, as it states that George Washington did not live in Thailand, contradicting the given fact.

Rating: [[4]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: ابراهام لينكولن يعيش في بلد الولايات المتحدة.

السؤال: في أي بلد يعيش ؟",في بلد الولايات المتحدة.,الولايات المتحدة,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: ابراهام لينكولن يعيش في بلد الهند.

السؤال: في أي بلد يعيش ؟",في الهند.,الهند,Arabic,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
"التعليمات: أجب عن السؤال بناءً على الحقيقة المعطاة.
الحقيقة: ابراهام لينكولن يعيش في بلد الصين.

السؤال: في أي بلد يعيش ؟",في الحقيقة، ابراهام لينكولن يعيش في **بلد الصين**.,الصين,Arabic,"Response: The assistant's response is in Arabic and aligns with the reference provided.

Rating: [[1]]"
